date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,confidence_band,operational_pick_tail,operational_pick_source,operational_pick_pred,operational_pick_actual_raw_diff,operational_pick_in_actual_top2,top1_is_avoid,top2_is_avoid,hit_at_2,hit_at_3
2026-01-31,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,1.25,9,0.07884323315112686,5200.0,0.5,0.07884323315112686,4,0.03978442917198442,6300.0,0.5,0.03978442917198442,0.03905880397914244,low,9,top1_default,0.07884323315112686,5200.0,0,0,0,1.0,1.0
2026-01-31,2026-01,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,0,0.03649354826470621,2100.0,0.5,0.03649354826470621,8,0.002603555491155545,-5100.0,0.5,0.002603555491155545,0.03388999277355066,low,0,top1_default,0.03649354826470621,2100.0,1,0,0,1.0,1.0
2026-02-01,2026-02,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.0,7,0.9942309014666038,38200.0,0.5,0.9942309014666038,6,0.65957878824681,21300.0,0.5,0.65957878824681,0.3346521132197937,high,7,top1_default,0.9942309014666038,38200.0,1,0,0,1.0,1.0
2026-02-01,2026-02,Sunday,3F_A,xgb_ranker_ndcg,full_2025,1.25,4,0.5119365521703702,9800.0,0.5,0.5119365521703702,0,0.33478091966068163,8500.0,0.5,0.33478091966068163,0.17715563250968852,medium,4,top1_default,0.5119365521703702,9800.0,1,0,0,1.0,1.0
2026-02-01,2026-02,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.8680942879501605,16600.0,0.5,0.8680942879501605,6,0.7760362251962999,11100.0,0.5,0.7760362251962999,0.09205806275386064,low,4,top1_default,0.8680942879501605,16600.0,1,0,0,1.0,1.0
2026-02-02,2026-02,Monday,2F_N,xgb_ranker_ndcg,full_2025,1.0,7,0.9992490651449709,66400.0,0.5,0.9992490651449709,1,0.5593172850850594,20300.0,0.5,0.5593172850850594,0.4399317800599115,high,7,top1_default,0.9992490651449709,66400.0,1,0,0,1.0,1.0
2026-02-02,2026-02,Monday,3F_A,xgb_ranker_ndcg,full_2025,1.25,2,0.7250225601274645,12000.0,0.5,0.7250225601274645,5,0.4908690881953344,8900.0,0.5,0.4908690881953344,0.23415347193213004,medium,2,top1_default,0.7250225601274645,12000.0,1,0,0,1.0,1.0
2026-02-02,2026-02,Monday,3F_N,xgb_ranker_ndcg,full_2025,0.75,0,0.5941907055152393,13500.0,0.5,0.5941907055152393,7,0.5741134405630661,9700.0,0.5,0.5741134405630661,0.020077264952173213,low,0,top1_default,0.5941907055152393,13500.0,1,0,0,1.0,1.0
2026-02-03,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.7611629104720045,25100.0,0.5,0.7611629104720045,9,0.45576341940325915,16400.0,0.5,0.45576341940325915,0.3053994910687453,high,4,top1_default,0.7611629104720045,25100.0,1,0,0,1.0,1.0
2026-02-03,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,0,0.01221609927648096,4400.0,0.5,0.01221609927648096,1,0.0038583479099935725,3900.0,0.5,0.0038583479099935725,0.008357751366487389,low,0,top1_default,0.01221609927648096,4400.0,1,0,0,1.0,1.0
2026-02-03,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,9,0.9888634507914904,21800.0,0.5,0.9888634507914904,1,0.00818201831609423,800.0,0.5,0.00818201831609423,0.9806814324753962,high,9,top1_default,0.9888634507914904,21800.0,1,0,0,1.0,1.0
2026-02-04,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,9,0.9934585849473235,34800.0,0.5,0.9934585849473235,8,0.6632305028473648,29000.0,0.5,0.6632305028473648,0.3302280820999587,high,9,top1_default,0.9934585849473235,34800.0,1,0,0,1.0,1.0
2026-02-04,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,0,0.9945434068687113,21000.0,0.5,0.9945434068687113,4,0.9927566143534073,20100.0,0.5,0.9927566143534073,0.0017867925153040032,low,0,top1_default,0.9945434068687113,21000.0,1,0,0,1.0,1.0
2026-02-04,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,9,0.9807505692671158,17700.0,0.5,0.9807505692671158,3,0.9426021726011111,12700.0,0.5,0.9426021726011111,0.03814839666600467,low,9,top1_default,0.9807505692671158,17700.0,1,0,0,1.0,1.0
2026-02-05,2026-02,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.0,1,0.802256741847198,22100.0,0.5,0.802256741847198,4,0.08181176295400866,8900.0,0.5,0.08181176295400866,0.7204449788931893,high,1,top1_default,0.802256741847198,22100.0,1,0,0,1.0,1.0
2026-02-05,2026-02,Thursday,3F_A,xgb_ranker_ndcg,full_2025,1.25,2,0.9965202005572177,17700.0,0.5,0.9965202005572177,1,0.6997062042829962,7600.0,0.5,0.6997062042829962,0.29681399627422145,medium,2,top1_default,0.9965202005572177,17700.0,1,0,0,1.0,1.0
2026-02-05,2026-02,Thursday,3F_N,xgb_ranker_ndcg,full_2025,0.75,8,0.9948361211397289,21000.0,0.5,0.9948361211397289,7,0.9844486157974046,19900.0,0.5,0.9844486157974046,0.010387505342324244,low,8,top1_default,0.9948361211397289,21000.0,1,0,0,1.0,1.0
2026-02-06,2026-02,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.0,1,0.999288819140058,37200.0,0.5,0.999288819140058,5,0.956657834203162,26400.0,0.5,0.956657834203162,0.04263098493689599,low,1,top1_default,0.999288819140058,37200.0,1,0,0,1.0,1.0
2026-02-06,2026-02,Friday,3F_A,xgb_ranker_ndcg,full_2025,1.25,5,0.7460513271037247,6500.0,0.5,0.7460513271037247,8,0.13232317700261728,4300.0,0.5,0.13232317700261728,0.6137281501011074,high,5,top1_default,0.7460513271037247,6500.0,1,0,0,1.0,1.0
2026-02-06,2026-02,Friday,3F_N,xgb_ranker_ndcg,recent_60d,1.0,2,0.9932886201209224,16700.0,0.5,0.9932886201209224,0,0.7215089089828526,10800.0,0.5,0.7215089089828526,0.27177971113806987,medium,2,top1_default,0.9932886201209224,16700.0,1,0,0,1.0,1.0
2026-02-07,2026-02,Saturday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,6,0.9921979730605142,56900.0,0.5,0.9921979730605142,4,0.9062412397685936,30900.0,0.5,0.9062412397685936,0.08595673329192055,low,6,top1_default,0.9921979730605142,56900.0,1,0,0,1.0,1.0
2026-02-07,2026-02,Saturday,3F_A,xgb_ranker_ndcg,full_2025,1.25,2,0.9519342086181698,15200.0,0.5,0.9519342086181698,8,0.9199771510922032,12800.0,0.5,0.9199771510922032,0.03195705752596656,low,2,top1_default,0.9519342086181698,15200.0,1,0,0,1.0,1.0
2026-02-07,2026-02,Saturday,3F_N,xgb_ranker_ndcg,full_2025,0.75,7,0.9968715844781024,28000.0,0.5,0.9968715844781024,1,0.9916827507141645,28700.0,0.5,0.9916827507141645,0.005188833763937972,low,7,top1_default,0.9968715844781024,28000.0,1,0,0,1.0,1.0
2026-02-08,2026-02,Sunday,2F_N,xgb_ranker_ndcg,recent_60d,1.0,0,0.9931657736305298,34300.0,0.5,0.9931657736305298,2,0.9847216563634703,49300.0,0.5,0.9847216563634703,0.008444117267059514,low,0,top1_default,0.9931657736305298,34300.0,1,0,0,1.0,1.0
2026-02-08,2026-02,Sunday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,4,0.988550572955862,14200.0,0.5,0.988550572955862,7,0.9738314676033293,11300.0,0.5,0.9738314676033293,0.014719105352532735,low,4,top1_default,0.988550572955862,14200.0,1,0,0,1.0,1.0
2026-02-08,2026-02,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,1.0,6,0.6005880218480222,18500.0,0.5,0.6005880218480222,7,0.4379777238791628,12700.0,0.5,0.4379777238791628,0.1626102979688594,medium,6,top1_default,0.6005880218480222,18500.0,1,0,0,1.0,1.0
2026-02-09,2026-02,Monday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,9,0.9952966213531128,45400.0,0.5,0.9952966213531128,8,0.8684858565389387,24800.0,0.5,0.8684858565389387,0.12681076481417408,medium,9,top1_default,0.9952966213531128,45400.0,1,0,0,1.0,1.0
2026-02-09,2026-02,Monday,3F_A,xgb_ranker_ndcg,full_2025,1.25,6,0.8765818308169805,7300.0,0.5,0.8765818308169805,7,0.7991617616218389,8100.0,0.5,0.7991617616218389,0.07742006919514155,low,6,top1_default,0.8765818308169805,7300.0,1,0,0,1.0,1.0
2026-02-09,2026-02,Monday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,8,0.9971536371659634,27000.0,0.5,0.9971536371659634,4,0.899891461259802,13300.0,0.5,0.899891461259802,0.09726217590616137,low,8,top1_default,0.9971536371659634,27000.0,1,0,0,1.0,1.0
2026-02-10,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,7,0.9954576695324056,37500.0,0.5,0.9954576695324056,9,0.989031037883046,33800.0,0.5,0.989031037883046,0.006426631649359527,low,7,top1_default,0.9954576695324056,37500.0,1,0,0,1.0,1.0
2026-02-10,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,6,0.843379816636549,9400.0,0.5,0.843379816636549,5,0.4503942729660225,6600.0,0.5,0.4503942729660225,0.3929855436705265,high,6,top1_default,0.843379816636549,9400.0,1,0,0,1.0,1.0
2026-02-10,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,6,0.9902798262798966,25600.0,0.5,0.9902798262798966,9,0.9902435820419347,21300.0,0.5,0.9902435820419347,3.6244237961891024e-05,undefined,9,top2_on_undefined,0.9902435820419347,21300.0,1,0,0,1.0,1.0
2026-02-11,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,1,0.2011600437944242,27700.0,0.5,0.2011600437944242,8,0.003947281143927545,-3800.0,0.5,0.003947281143927545,0.19721276265049667,medium,1,top1_default,0.2011600437944242,27700.0,1,0,0,1.0,1.0
2026-02-11,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,2,0.08474842326501401,9200.0,0.5,0.08474842326501401,7,0.04253064882125278,5400.0,0.5,0.04253064882125278,0.042217774443761236,low,2,top1_default,0.08474842326501401,9200.0,1,0,0,1.0,1.0
2026-02-11,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,1,0.99296438307801,39300.0,0.5,0.99296438307801,8,0.9463601190780746,22800.0,0.5,0.9463601190780746,0.04660426399993545,low,1,top1_default,0.99296438307801,39300.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.9823417120541322,26900.0,0.5,0.9823417120541322,9,0.8679408927638276,14800.0,0.5,0.8679408927638276,0.11440081929030466,medium,4,top1_default,0.9823417120541322,26900.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,3F_A,xgb_ranker_ndcg,full_2025,1.25,1,0.9968295528149611,20300.0,0.5,0.9968295528149611,0,0.9781203506587844,10600.0,0.5,0.9781203506587844,0.018709202156176663,low,1,top1_default,0.9968295528149611,20300.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,1,0.9915705699374563,18200.0,0.5,0.9915705699374563,6,0.9805068300539111,23600.0,0.5,0.9805068300539111,0.011063739883545143,low,1,top1_default,0.9915705699374563,18200.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,2F_N,xgb_ranker_ndcg,recent_60d,1.0,8,0.7417918013309409,22900.0,0.5,0.7417918013309409,7,0.6652895356459314,15700.0,0.5,0.6652895356459314,0.07650226568500951,low,8,top1_default,0.7417918013309409,22900.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,4,0.8959067338214874,7700.0,0.5,0.8959067338214874,5,0.6010604225956909,5900.0,0.5,0.6010604225956909,0.2948463112257965,medium,4,top1_default,0.8959067338214874,7700.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,3F_N,xgb_ranker_ndcg,recent_60d,1.0,2,0.2550035794846245,11600.0,0.5,0.2550035794846245,3,0.1463584768029014,11500.0,0.5,0.1463584768029014,0.10864510268172309,medium,2,top1_default,0.2550035794846245,11600.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,6,0.6571609042172205,26600.0,0.5,0.6571609042172205,5,0.004894717306808008,1900.0,0.5,0.004894717306808008,0.6522661869104125,high,6,top1_default,0.6571609042172205,26600.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,6,0.9941390113720496,20200.0,0.5,0.9941390113720496,2,0.9918750145437117,15100.0,0.5,0.9918750145437117,0.0022639968283378886,low,6,top1_default,0.9941390113720496,20200.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,1.0,6,0.47397407631498567,6100.0,0.5,0.47397407631498567,7,0.44742067651509754,9300.0,0.5,0.44742067651509754,0.026553399799888133,low,6,top1_default,0.47397407631498567,6100.0,0,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.023368708348435678,8400.0,0.5,0.023368708348435678,6,0.0038978651496440766,9900.0,0.5,0.0038978651496440766,0.019470843198791603,low,2,top1_default,0.023368708348435678,8400.0,1,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,8,0.9895849747678467,13000.0,0.5,0.9895849747678467,0,0.9232539011885373,9900.0,0.5,0.9232539011885373,0.06633107357930934,low,8,top1_default,0.9895849747678467,13000.0,1,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,9,0.6261627146464851,18100.0,0.5,0.6261627146464851,8,0.05596697321461786,3300.0,0.5,0.05596697321461786,0.5701957414318672,high,9,top1_default,0.6261627146464851,18100.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,2F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.882635733990139,19400.0,0.5,0.882635733990139,8,0.3531637299962004,13600.0,0.5,0.3531637299962004,0.5294720039939386,high,2,top1_default,0.882635733990139,19400.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,3F_A,xgb_ranker_ndcg,recent_60d,1.0,4,0.9487235573781543,7600.0,0.5,0.9487235573781543,1,0.8686287028034083,6800.0,0.5,0.8686287028034083,0.08009485457474597,low,4,top1_default,0.9487235573781543,7600.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,0,0.9781584839315731,19300.0,0.5,0.9781584839315731,8,0.04590954166391428,1700.0,0.5,0.04590954166391428,0.9322489422676589,high,0,top1_default,0.9781584839315731,19300.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.9648451191074333,32400.0,0.5,0.9648451191074333,0,0.41618081520069933,17900.0,0.5,0.41618081520069933,0.548664303906734,high,2,top1_default,0.9648451191074333,32400.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,3,0.7193277558184112,8100.0,0.5,0.7193277558184112,1,0.4221461929926738,8600.0,0.5,0.4221461929926738,0.29718156282573743,medium,3,top1_default,0.7193277558184112,8100.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,0,0.9263301088170707,19100.0,0.5,0.9263301088170707,4,0.7038555141646564,13600.0,0.5,0.7038555141646564,0.22247459465241426,medium,0,top1_default,0.9263301088170707,19100.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,8,0.9804751477932546,71500.0,0.5,0.9804751477932546,3,0.27519809211810664,18500.0,0.5,0.27519809211810664,0.705277055675148,high,8,top1_default,0.9804751477932546,71500.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,8,0.9950924361316343,26400.0,0.5,0.9950924361316343,0,0.9777763701102954,13600.0,0.5,0.9777763701102954,0.01731606602133895,low,8,top1_default,0.9950924361316343,26400.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,7,0.7517562470766401,9100.0,0.5,0.7517562470766401,8,0.7268108981092612,14300.0,0.5,0.7268108981092612,0.024945348967378878,low,7,top1_default,0.7517562470766401,9100.0,0,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.0,8,0.9983255552621751,21900.0,0.5,0.9983255552621751,5,0.9107642112660046,22000.0,0.5,0.9107642112660046,0.08756134399617055,low,8,top1_default,0.9983255552621751,21900.0,0,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,3F_A,xgb_ranker_ndcg,recent_60d,1.25,2,0.99351124165494,7600.0,0.5,0.99351124165494,4,0.9869814828946696,10900.0,0.5,0.9869814828946696,0.006529758760270399,low,2,top1_default,0.99351124165494,7600.0,0,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,3F_N,xgb_ranker_ndcg,full_2025,0.75,4,0.9410710229475118,15900.0,0.5,0.9410710229475118,5,0.9140877152764307,18500.0,0.5,0.9140877152764307,0.026983307671081036,low,4,top1_default,0.9410710229475118,15900.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.0,4,0.5571433939967296,21400.0,0.5,0.5571433939967296,9,0.24030090096941845,14800.0,0.5,0.24030090096941845,0.31684249302731116,high,4,top1_default,0.5571433939967296,21400.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,7,0.5870413325550825,4600.0,0.5,0.5870413325550825,1,0.007523071048813859,3000.0,0.5,0.007523071048813859,0.5795182615062686,high,7,top1_default,0.5870413325550825,4600.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,3F_N,xgb_ranker_ndcg,full_2025,0.75,5,0.9768542286955703,18500.0,0.5,0.9768542286955703,4,0.948411991144031,15700.0,0.5,0.948411991144031,0.028442237551539296,low,5,top1_default,0.9768542286955703,18500.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,0,0.6279474709016118,24000.0,0.5,0.6279474709016118,1,0.11262685586003379,13900.0,0.5,0.11262685586003379,0.5153206150415781,high,0,top1_default,0.6279474709016118,24000.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,3F_A,xgb_ranker_ndcg,full_2025,1.25,9,0.4467154665149171,7500.0,0.5,0.4467154665149171,7,0.34439360362038,7000.0,0.5,0.34439360362038,0.1023218628945371,medium,9,top1_default,0.4467154665149171,7500.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,3F_N,xgb_ranker_ndcg,full_2025,0.75,8,0.20199770878031134,9200.0,0.5,0.20199770878031134,6,0.06519380172158154,5100.0,0.5,0.06519380172158154,0.1368039070587298,medium,8,top1_default,0.20199770878031134,9200.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.0,6,0.9990409468833185,52400.0,0.5,0.9990409468833185,7,0.9968705597141055,49200.0,0.5,0.9968705597141055,0.0021703871692129173,low,6,top1_default,0.9990409468833185,52400.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,3F_A,xgb_ranker_ndcg,full_2025,1.25,5,0.998278574688401,22100.0,0.5,0.998278574688401,4,0.9078059562566636,12100.0,0.5,0.9078059562566636,0.09047261843173737,low,5,top1_default,0.998278574688401,22100.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,3F_N,xgb_ranker_ndcg,full_2025,0.75,7,0.9829076500117975,40600.0,0.5,0.9829076500117975,5,0.981332445951821,35100.0,0.5,0.981332445951821,0.001575204059976465,low,7,top1_default,0.9829076500117975,40600.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,2F_N,xgb_ranker_ndcg,full_2025,1.0,1,0.028133665796009802,7500.0,0.5,0.028133665796009802,9,0.005552607193579103,9700.0,0.5,0.005552607193579103,0.0225810586024307,low,1,top1_default,0.028133665796009802,7500.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,3F_A,xgb_ranker_ndcg,full_2025,1.25,4,0.8647454449734543,11700.0,0.5,0.8647454449734543,9,0.7824381033933264,10800.0,0.5,0.7824381033933264,0.08230734158012787,low,4,top1_default,0.8647454449734543,11700.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,3F_N,xgb_ranker_ndcg,full_2025,0.75,5,0.15874562866454456,8800.0,0.5,0.15874562866454456,8,0.01978493245945254,6400.0,0.5,0.01978493245945254,0.13896069620509202,medium,5,top1_default,0.15874562866454456,8800.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,full_2025,1.0,8,0.9329382538305429,19100.0,0.5,0.9329382538305429,6,0.6646808394263704,16300.0,0.5,0.6646808394263704,0.2682574144041725,medium,8,top1_default,0.9329382538305429,19100.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,1,0.9868410227244979,7800.0,0.5,0.9868410227244979,8,0.9847586657433006,13800.0,0.5,0.9847586657433006,0.0020823569811972975,low,1,top1_default,0.9868410227244979,7800.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,2,0.99592730233154,27400.0,0.5,0.99592730233154,7,0.9421110977897624,17900.0,0.5,0.9421110977897624,0.0538162045417776,low,2,top1_default,0.99592730233154,27400.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,4,0.9479898071073034,54400.0,0.5,0.9479898071073034,0,0.7136988127871234,30000.0,0.5,0.7136988127871234,0.23429099432017997,medium,4,top1_default,0.9479898071073034,54400.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,4,0.9907616947840379,24000.0,0.5,0.9907616947840379,0,0.047797945991964914,5300.0,0.5,0.047797945991964914,0.9429637487920729,high,4,top1_default,0.9907616947840379,24000.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,0,0.9951757092321907,31200.0,0.5,0.9951757092321907,6,0.6685952108668568,13300.0,0.5,0.6685952108668568,0.32658049836533387,high,0,top1_default,0.9951757092321907,31200.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.9952115092906246,40200.0,0.5,0.9952115092906246,4,0.9713636563690048,27100.0,0.5,0.9713636563690048,0.02384785292161984,low,2,top1_default,0.9952115092906246,40200.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,3F_A,xgb_ranker_ndcg,full_2025,1.25,2,0.9437379995728432,11100.0,0.5,0.9437379995728432,8,0.6503235482801033,5400.0,0.5,0.6503235482801033,0.2934144512927399,medium,2,top1_default,0.9437379995728432,11100.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,3F_N,xgb_ranker_ndcg,full_2025,0.75,2,0.8640392115914202,14300.0,0.5,0.8640392115914202,5,0.019002505772057428,1300.0,0.5,0.019002505772057428,0.8450367058193627,high,2,top1_default,0.8640392115914202,14300.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,9,0.9976750286734327,39500.0,0.5,0.9976750286734327,4,0.9939746650054986,42500.0,0.5,0.9939746650054986,0.0037003636679341367,low,9,top1_default,0.9976750286734327,39500.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,3F_A,xgb_ranker_ndcg,recent_60d,1.25,5,0.9527018896350357,11600.0,0.5,0.9527018896350357,2,0.7279692166974294,11300.0,0.5,0.7279692166974294,0.22473267293760624,medium,5,top1_default,0.9527018896350357,11600.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,3F_N,xgb_ranker_ndcg,full_2025,0.75,1,0.943224746308931,24500.0,0.5,0.943224746308931,6,0.011069748266822183,1700.0,0.5,0.011069748266822183,0.9321549980421089,high,1,top1_default,0.943224746308931,24500.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,9,0.9970556451074284,49700.0,0.5,0.9970556451074284,7,0.9221433462906603,36800.0,0.5,0.9221433462906603,0.07491229881676809,low,9,top1_default,0.9970556451074284,49700.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,3F_A,xgb_ranker_ndcg,full_2025,1.25,2,0.9987079321894275,26200.0,0.5,0.9987079321894275,3,0.9958803376907366,24500.0,0.5,0.9958803376907366,0.0028275944986909662,low,2,top1_default,0.9987079321894275,26200.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,3F_N,xgb_ranker_ndcg,full_2025,0.75,5,0.9953309677493112,28100.0,0.5,0.9953309677493112,4,0.992061277379096,27100.0,0.5,0.992061277379096,0.0032696903702151836,low,5,top1_default,0.9953309677493112,28100.0,1,0,0,1.0,1.0
2026-03-01,2026-03,Sunday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,8,0.7984476367245164,26000.0,0.5,0.7984476367245164,3,0.18325314424233693,13500.0,0.5,0.18325314424233693,0.6151944924821794,high,8,top1_default,0.7984476367245164,26000.0,1,0,0,1.0,1.0
2026-03-01,2026-03,Sunday,3F_A,xgb_ranker_ndcg,full_2025,1.25,9,0.9936185340008816,30100.0,0.5,0.9936185340008816,5,0.9933501491931419,27700.0,0.5,0.9933501491931419,0.00026838480773971884,undefined,5,top2_on_undefined,0.9933501491931419,27700.0,1,0,0,1.0,1.0
2026-03-01,2026-03,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,1.0,1,0.9950387177349698,24700.0,0.5,0.9950387177349698,4,0.5669375366868227,7600.0,0.5,0.5669375366868227,0.4281011810481471,high,1,top1_default,0.9950387177349698,24700.0,1,0,0,1.0,1.0
2026-03-02,2026-03,Monday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,8,0.7176200379063139,16000.0,0.5,0.7176200379063139,2,0.00457696553012588,-800.0,0.5,0.00457696553012588,0.713043072376188,high,8,top1_default,0.7176200379063139,16000.0,1,0,0,1.0,1.0
2026-03-02,2026-03,Monday,3F_A,xgb_ranker_ndcg,full_2025,1.25,2,0.9564013298822537,10100.0,0.5,0.9564013298822537,6,0.9040246041298762,10200.0,0.5,0.9040246041298762,0.052376725752377506,low,2,top1_default,0.9564013298822537,10100.0,1,0,0,1.0,1.0
2026-03-02,2026-03,Monday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.9971176187624512,20800.0,0.5,0.9971176187624512,8,0.9675933162703312,41800.0,0.5,0.9675933162703312,0.029524302492120014,low,4,top1_default,0.9971176187624512,20800.0,1,0,0,1.0,1.0
2026-03-03,2026-03,Tuesday,2F_N,xgb_ranker_ndcg,full_2025,1.0,3,0.8954649549062896,31000.0,0.5,0.8954649549062896,4,0.879980604563158,21800.0,0.5,0.879980604563158,0.01548435034313167,low,3,top1_default,0.8954649549062896,31000.0,1,0,0,1.0,1.0
