model,seed,backend_used,date,picked_store,oracle_store,picked_actual_avg_diff_per_machine,oracle_actual_avg_diff_per_machine,top1_hit,top2_inclusion,spearman_daily_rho,regret_vs_oracle,pred_top2_stores
lgbm_ranker_leaves63,42,gpu,2026-04-20 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,69.0,81.0,0,0,-0.03333333333333333,12.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves63,42,gpu,2026-04-21 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,87.0,95.0,0,0,0.5499999999999999,8.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-04-22 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,47.0,307.0,0,0,0.6166666666666666,260.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-04-23 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,-133.0,118.0,0,0,0.11666666666666665,251.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves63,42,gpu,2026-04-24 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-20.0,200.0,0,1,0.2833333333333333,220.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves63,42,gpu,2026-04-25 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,50.0,163.0,0,0,0.5499999999999999,113.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-04-26 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,263.0,504.0,0,0,0.33333333333333337,241.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves63,42,gpu,2026-04-27 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,170.0,414.0,0,1,0.5666666666666667,244.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves63,42,gpu,2026-04-28 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,77.0,86.0,0,0,0.6333333333333333,9.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-04-29 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,-82.0,406.0,0,1,0.35,488.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves63,42,gpu,2026-04-30 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,236.0,438.0,0,0,0.45,202.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves63,42,gpu,2026-05-01 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,285.0,359.0,0,0,0.45,74.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-02 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,386.0,386.0,1,1,0.16666666666666669,0.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves63,42,gpu,2026-05-03 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,-181.0,156.0,0,0,-0.7833333333333333,337.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves63,42,gpu,2026-05-04 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,-280.0,35.0,0,0,-0.33333333333333337,315.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves63,42,gpu,2026-05-05 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,400.0,400.0,1,1,0.3,0.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves63,42,gpu,2026-05-06 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-123.0,265.0,0,0,-0.38333333333333336,388.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves63,42,gpu,2026-05-07 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,131.0,164.0,0,1,0.45,33.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-08 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,141.0,176.0,0,0,-0.3,35.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-09 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,66.0,352.0,0,0,0.16666666666666669,286.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-10 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,173.0,173.0,1,1,-0.049999999999999996,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-11 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-43.0,593.0,0,0,-0.15,636.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves63,42,gpu,2026-05-12 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,110.0,110.0,1,1,0.3,0.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves63,42,gpu,2026-05-13 00:00:00,マルハンメガシティ2000-蒲田7,ヒロキ東口店,15.0,22.0,0,0,-0.21666666666666667,7.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-14 00:00:00,みとや大森町店,ARROW池上店,207.0,262.0,0,0,0.15,55.0,"みとや大森町店,マルハンメガシティ2000-蒲田7"
lgbm_ranker_leaves63,42,gpu,2026-05-15 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,-18.0,203.0,0,0,0.43333333333333335,221.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-16 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,247.0,440.0,0,0,-0.41666666666666663,193.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-17 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,364.0,364.0,1,1,0.43333333333333335,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-18 00:00:00,マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店,73.0,139.0,0,0,-0.21666666666666667,66.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves63,42,gpu,2026-05-19 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,190.0,220.0,0,1,0.5714285714285715,30.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves63,42,gpu,2026-05-20 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,166.0,490.0,0,0,0.6166666666666666,324.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-21 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,245.0,245.0,1,1,0.43333333333333335,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-22 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,84.0,294.0,0,0,0.6666666666666667,210.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-23 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-88.0,312.0,0,1,0.11666666666666665,400.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-24 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,345.0,588.0,0,0,0.0,243.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves63,42,gpu,2026-05-25 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,19.0,382.0,0,1,0.38333333333333336,363.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves63,42,gpu,2026-05-26 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,98.0,109.0,0,0,0.31666666666666665,11.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves63,42,gpu,2026-05-27 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,80.0,287.0,0,0,0.4666666666666666,207.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves63,42,gpu,2026-05-28 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,14.0,58.0,0,0,0.2333333333333333,44.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves63,42,gpu,2026-05-29 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,67.0,200.0,0,0,0.5166666666666667,133.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves63,42,gpu,2026-05-30 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,506.0,506.0,1,1,0.2380952380952381,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-01 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,370.0,370.0,1,1,0.4666666666666666,0.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
xgb_ranker_md3,42,gpu,2026-01-02 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,180.0,205.0,0,0,0.38333333333333336,25.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
xgb_ranker_md3,42,gpu,2026-01-03 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,54.0,54.0,1,1,0.049999999999999996,0.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
xgb_ranker_md3,42,gpu,2026-01-04 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-220.0,178.0,0,0,0.2333333333333333,398.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-05 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,449.0,449.0,1,1,0.39999999999999997,0.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
xgb_ranker_md3,42,gpu,2026-01-06 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,226.0,226.0,1,1,0.2833333333333333,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-07 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,349.0,349.0,1,1,0.4666666666666666,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-08 00:00:00,マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店,136.0,393.0,0,1,0.9166666666666666,257.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
xgb_ranker_md3,42,gpu,2026-01-09 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,80.0,236.0,0,0,0.09999999999999999,156.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
xgb_ranker_md3,42,gpu,2026-01-10 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,244.0,244.0,1,1,0.19999999999999998,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-11 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,160.0,420.0,0,0,-0.15,260.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-12 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-33.0,236.0,0,0,0.5499999999999999,269.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-13 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-154.0,177.0,0,1,0.16666666666666669,331.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-14 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,190.0,382.0,0,1,0.8666666666666667,192.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
xgb_ranker_md3,42,gpu,2026-01-15 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,166.0,166.0,1,1,0.6166666666666666,0.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
xgb_ranker_md3,42,gpu,2026-01-16 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,432.0,432.0,1,1,0.5666666666666667,0.0,"マルハンメガシティ2000-蒲田7,ヒロキ東口店"
xgb_ranker_md3,42,gpu,2026-01-17 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,115.0,231.0,0,0,0.75,116.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-18 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-9.0,224.0,0,0,0.48333333333333334,233.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
xgb_ranker_md3,42,gpu,2026-01-19 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,14.0,459.0,0,0,0.16666666666666669,445.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
xgb_ranker_md3,42,gpu,2026-01-20 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,243.0,402.0,0,0,0.43333333333333335,159.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-21 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,316.0,316.0,1,1,0.4666666666666666,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-22 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,215.0,464.0,0,0,0.43333333333333335,249.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
xgb_ranker_md3,42,gpu,2026-01-23 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,9.0,225.0,0,0,-0.35,216.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-24 00:00:00,マルハンメガシティ2000-蒲田7,ヒロキ東口店,208.0,362.0,0,0,0.65,154.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-25 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,106.0,151.0,0,0,0.5833333333333334,45.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-26 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,178.0,240.0,0,0,0.5333333333333333,62.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-27 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,333.0,333.0,1,1,0.5166666666666667,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-28 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,-27.0,87.0,0,0,-0.21666666666666667,114.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-29 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-5.0,83.0,0,1,0.5833333333333334,88.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-30 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,226.0,487.0,0,0,0.5,261.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-01-31 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-331.0,42.0,0,1,-0.016666666666666666,373.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-01 00:00:00,マルハンメガシティ2000-蒲田1,ARROW池上店,-47.0,221.0,0,0,-0.03333333333333333,268.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
xgb_ranker_md3,42,gpu,2026-02-02 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,104.0,312.0,0,0,0.6333333333333333,208.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-03 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-39.0,286.0,0,0,0.35,325.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-04 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,80.0,130.0,0,0,0.2333333333333333,50.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-05 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,121.0,433.0,0,0,0.65,312.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
xgb_ranker_md3,42,gpu,2026-02-06 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,35.0,228.0,0,0,0.03333333333333333,193.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
xgb_ranker_md3,42,gpu,2026-02-07 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,213.0,289.0,0,1,0.5,76.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-08 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,211.0,211.0,1,1,-0.049999999999999996,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-09 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,150.0,155.0,0,0,0.33333333333333337,5.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-10 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,313.0,313.0,1,1,0.3666666666666667,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-11 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,47.0,443.0,0,0,-0.18333333333333335,396.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-12 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,219.0,219.0,1,1,-0.08333333333333334,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
xgb_ranker_md3,42,gpu,2026-02-13 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,70.0,70.0,1,1,0.2833333333333333,0.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
xgb_ranker_md3,42,gpu,2026-02-14 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,135.0,459.0,0,0,0.5,324.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
